"record_id","species","decimalLongitude","decimalLatitude","year","basisOfRecord","coordinateUncertaintyInMeters","eventDate","issue"
624,"Crotalus triseriatus",-98.34008407,19.20063107,1955,"PRESERVED_SPECIMEN",,"1955-09-03T00:00:00","COORDINATE_REPROJECTED;TAXON_MATCH_HIGHERRANK;AMBIGUOUS_INSTITUTION;AMBIGUOUS_COLLECTION"
625,"Crotalus triseriatus",-98.196392,20.067817,2018,"HUMAN_OBSERVATION",356,"2018-08-14T00:00:00","GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE"
626,"Crotalus triseriatus",-98.171883,19.93013,2017,"HUMAN_OBSERVATION",,"2017-09-22T10:05:00","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE"
627,"Crotalus triseriatus",-98.145998,19.944225,2014,"HUMAN_OBSERVATION",31,"2014-04-01T13:34:00","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE"
628,"Crotalus triseriatus",-98.144109,19.946464,2016,"HUMAN_OBSERVATION",125,"2016-08-31T16:16:00","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE"
629,"Crotalus triseriatus",-98.128487,19.943639,2019,"HUMAN_OBSERVATION",245,"2019-09-20T15:05:00","GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE"
630,"Crotalus triseriatus",-98.108333,20.125,1985,"PRESERVED_SPECIMEN",,"1985-06-07T00:00:00","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_HIGHERRANK;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE"
631,"Crotalus triseriatus",-98.085453,19.697646,2020,"HUMAN_OBSERVATION",,"2020-09-11T10:05:00","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE"
632,"Crotalus triseriatus",-98.081174,19.978189,2016,"HUMAN_OBSERVATION",,"2016-03-15T00:00:00","GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE"
633,"Crotalus triseriatus",-98.080514,19.704495,2018,"HUMAN_OBSERVATION",206,"2018-04-27T15:53:00","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE"
634,"Crotalus triseriatus",-98.077354,19.845196,2017,"HUMAN_OBSERVATION",488,"2017-05-25T17:38:00","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE"
635,"Crotalus triseriatus",-98.055347,20.025951,2015,"HUMAN_OBSERVATION",1835,"2015-12-16T11:15:51","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE"
636,"Crotalus triseriatus",-98.051945,20.03035,2018,"HUMAN_OBSERVATION",5,"2018-10-14T13:16:00","GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE"
637,"Crotalus triseriatus",-98.045314,19.966254,2020,"HUMAN_OBSERVATION",136,"2020-08-05T11:00:00","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE"
639,"Crotalus triseriatus",-98.043981,20.03111,2018,"HUMAN_OBSERVATION",10,"2018-10-20T09:13:00","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE"
640,"Crotalus triseriatus",-98.03703,19.180223,2009,"HUMAN_OBSERVATION",,"2009-06-14T00:00:00","GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE"
641,"Crotalus triseriatus",-98.035749,20.02202,2018,"HUMAN_OBSERVATION",5,"2018-07-30T13:53:00","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE"
642,"Crotalus triseriatus",-97.670524,19.59757,2017,"HUMAN_OBSERVATION",258,"2017-07-09T15:47:49","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE"
643,"Crotalus triseriatus",-97.513972,19.723306,2005,"PRESERVED_SPECIMEN",,"2005-10-28T00:00:00","COORDINATE_ROUNDED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE"
644,"Crotalus triseriatus",-97.481169,19.717248,2018,"HUMAN_OBSERVATION",516,"2018-04-28T09:00:00","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE"
645,"Crotalus triseriatus",-97.471476,19.70749,2019,"HUMAN_OBSERVATION",4,"2019-08-01T12:26:44","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE"
646,"Crotalus triseriatus",-97.415444,19.130222,2012,"HUMAN_OBSERVATION",,"2012-08-05T00:00:00","COORDINATE_ROUNDED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE"
647,"Crotalus triseriatus",-97.375,19.825,1940,"PRESERVED_SPECIMEN",,"1940-06-24T00:00:00","GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_HIGHERRANK;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_FUZZY"
649,"Crotalus triseriatus",-97.368833,19.091722,2012,"HUMAN_OBSERVATION",,"2012-08-05T00:00:00","COORDINATE_ROUNDED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE"
650,"Crotalus triseriatus",-97.366501,18.802401,2015,"HUMAN_OBSERVATION",30615,"2015-11-14T23:58:16","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE"
651,"Crotalus triseriatus",-97.36028,19.81694,,"PRESERVED_SPECIMEN",3460,"","RECORDED_DATE_INVALID;TAXON_MATCH_HIGHERRANK;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_FUZZY"
652,"Crotalus triseriatus",-97.358333,19.508333,,"PRESERVED_SPECIMEN",,"","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE"
654,"Crotalus triseriatus",-97.3475,19.50194,1938,"PRESERVED_SPECIMEN",1010,"1938-07-29T00:00:00","TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_FUZZY"
655,"Crotalus triseriatus",-97.341667,19.508333,1938,"PRESERVED_SPECIMEN",,"1938-01-01T00:00:00","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;TAXON_MATCH_HIGHERRANK;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_FUZZY"
657,"Crotalus triseriatus",-97.341444,19.088833,2012,"HUMAN_OBSERVATION",,"2012-08-04T00:00:00","COORDINATE_ROUNDED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE"
659,"Crotalus triseriatus",-97.336803,19.735487,2017,"HUMAN_OBSERVATION",747,"2017-08-02T15:57:57","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE"
660,"Crotalus triseriatus",-97.302153,18.994933,2017,"HUMAN_OBSERVATION",7,"2017-11-07T11:53:00","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE"
661,"Crotalus triseriatus",-97.283056,19.036389,1996,"PRESERVED_SPECIMEN",,"1996-12-14T00:00:00","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;DIFFERENT_OWNER_INSTITUTION"
662,"Crotalus triseriatus",-97.271806,19.00675,1964,"PRESERVED_SPECIMEN",,"1964-07-07T00:00:00","COORDINATE_ROUNDED;TAXON_MATCH_HIGHERRANK;AMBIGUOUS_INSTITUTION;AMBIGUOUS_COLLECTION"
663,"Crotalus triseriatus",-97.27,18.6,1972,"PRESERVED_SPECIMEN",,"1972-08-30T00:00:00","GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE"
664,"Crotalus triseriatus",-97.258333,19.041667,1965,"PRESERVED_SPECIMEN",,"1965-01-01T00:00:00","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;TAXON_MATCH_HIGHERRANK;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_INSTITUTION;COLLECTION_MATCH_NONE"
668,"Crotalus triseriatus",-97.250361,19.739944,2012,"HUMAN_OBSERVATION",,"2012-07-18T00:00:00","COORDINATE_ROUNDED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE"
669,"Crotalus triseriatus",-97.249833,18.921194,1925,"PRESERVED_SPECIMEN",,"1925-11-01T00:00:00","COORDINATE_ROUNDED;TAXON_MATCH_HIGHERRANK;AMBIGUOUS_INSTITUTION;AMBIGUOUS_COLLECTION"
670,"Crotalus triseriatus",-97.243222,19.088806,1965,"PRESERVED_SPECIMEN",,"1965-07-18T00:00:00","COORDINATE_ROUNDED;TAXON_MATCH_HIGHERRANK;AMBIGUOUS_INSTITUTION;AMBIGUOUS_COLLECTION"
671,"Crotalus triseriatus",-97.24125,19.046139,1964,"PRESERVED_SPECIMEN",,"1964-07-16T00:00:00","COORDINATE_ROUNDED;TAXON_MATCH_HIGHERRANK;AMBIGUOUS_INSTITUTION;AMBIGUOUS_COLLECTION"
672,"Crotalus triseriatus",-97.23364,19.67813,2012,"PRESERVED_SPECIMEN",9,"2012-09-09T18:30:00","OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY"
673,"Crotalus triseriatus",-97.226389,19.044194,1965,"PRESERVED_SPECIMEN",,"1965-07-14T00:00:00","COORDINATE_ROUNDED;TAXON_MATCH_HIGHERRANK;AMBIGUOUS_INSTITUTION;AMBIGUOUS_COLLECTION"
674,"Crotalus triseriatus",-97.225,19.541667,,"PRESERVED_SPECIMEN",,"","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;TAXON_MATCH_HIGHERRANK;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION"
675,"Crotalus triseriatus",-97.21088839,19.5289491,1949,"PRESERVED_SPECIMEN",,"1949-01-01T00:00:00","COORDINATE_REPROJECTED;COLLECTION_MATCH_FUZZY"
676,"Crotalus triseriatus",-97.192614,19.527656,2019,"HUMAN_OBSERVATION",132,"2019-11-06T12:11:40","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE"
677,"Crotalus triseriatus",-97.180444,19.528139,2012,"HUMAN_OBSERVATION",,"2012-09-27T00:00:00","COORDINATE_ROUNDED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE"
678,"Crotalus triseriatus",-97.175,19.491667,1942,"PRESERVED_SPECIMEN",,"1942-01-01T00:00:00","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;TAXON_MATCH_HIGHERRANK;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_FUZZY"
679,"Crotalus triseriatus",-97.168007,19.681457,2006,"HUMAN_OBSERVATION",1886,"2006-10-03T00:00:00","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE"
680,"Crotalus triseriatus",-97.16787,19.448632,2015,"HUMAN_OBSERVATION",30554,"2015-02-26T00:00:00","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE"
681,"Crotalus triseriatus",-97.166702,19.0711,1988,"PRESERVED_SPECIMEN",,"1988-06-07T00:00:00","COORDINATE_ROUNDED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_COLLECTION_MISMATCH;DIFFERENT_OWNER_INSTITUTION"
682,"Crotalus triseriatus",-97.164167,19.071389,1988,"PRESERVED_SPECIMEN",,"1988-01-01T00:00:00","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;TAXON_MATCH_HIGHERRANK;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE"
683,"Crotalus triseriatus",-97.158333,18.875,1872,"PRESERVED_SPECIMEN",,"1872-04-11T00:00:00","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TYPE_STATUS_INVALID;COLLECTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION"
684,"Crotalus triseriatus",-97.150359,19.493543,2017,"HUMAN_OBSERVATION",7338,"2017-07-16T12:08:52","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE"
685,"Crotalus triseriatus",-97.15005731,19.64061408,1954,"PRESERVED_SPECIMEN",,"1954-07-01T00:00:00","COORDINATE_REPROJECTED;TAXON_MATCH_HIGHERRANK;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_COLLECTION_MISMATCH;DIFFERENT_OWNER_INSTITUTION"
687,"Crotalus triseriatus",-97.14255689,19.56644755,,"PRESERVED_SPECIMEN",,"","COORDINATE_REPROJECTED;COLLECTION_MATCH_FUZZY"
689,"Crotalus triseriatus",-97.141667,19.508333,1949,"PRESERVED_SPECIMEN",,"1949-01-01T00:00:00","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;TAXON_MATCH_HIGHERRANK;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
690,"Crotalus triseriatus",-97.134444,19.638056,1972,"PRESERVED_SPECIMEN",,"1972-01-01T00:00:00","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;TAXON_MATCH_HIGHERRANK;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_INSTITUTION;COLLECTION_MATCH_NONE"
691,"Crotalus triseriatus",-97.130823,19.573092,2018,"HUMAN_OBSERVATION",66,"2018-09-30T11:39:59","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE"
692,"Crotalus triseriatus",-97.122695,19.508871,2020,"HUMAN_OBSERVATION",2796,"2020-10-18T12:13:00","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE"
693,"Crotalus triseriatus",-97.109697,19.625927,2018,"HUMAN_OBSERVATION",,"2018-09-30T18:40:00","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE"
694,"Crotalus triseriatus",-97.109444,19.636667,1948,"PRESERVED_SPECIMEN",,"1948-01-01T00:00:00","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;TAXON_MATCH_HIGHERRANK;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION"
695,"Crotalus triseriatus",-97.108639,19.616806,2012,"HUMAN_OBSERVATION",,"2012-08-28T00:00:00","COORDINATE_ROUNDED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE"
698,"Crotalus triseriatus",-97.1,19.636667,1948,"PRESERVED_SPECIMEN",,"1948-01-01T00:00:00","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;TAXON_MATCH_HIGHERRANK;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION"
699,"Crotalus triseriatus",-97.08955586,19.63728142,1948,"PRESERVED_SPECIMEN",,"1948-10-03T00:00:00","COORDINATE_ROUNDED;COORDINATE_REPROJECTED;COLLECTION_MATCH_FUZZY"
700,"Crotalus triseriatus",-97.08338876,19.65061382,1948,"PRESERVED_SPECIMEN",,"1948-10-15T00:00:00","COORDINATE_ROUNDED;COORDINATE_REPROJECTED;COLLECTION_MATCH_FUZZY"
701,"Crotalus triseriatus",-97.081001,19.636101,1970,"PRESERVED_SPECIMEN",,"1970-07-21T00:00:00","COORDINATE_ROUNDED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_COLLECTION_MISMATCH;DIFFERENT_OWNER_INSTITUTION"
702,"Crotalus triseriatus",-97.075,19.375,1952,"PRESERVED_SPECIMEN",,"1952-01-01T00:00:00","GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;TAXON_MATCH_HIGHERRANK;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_FUZZY"
703,"Crotalus triseriatus",-97.075,19.425,,"PRESERVED_SPECIMEN",,"","GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_FUZZY"
706,"Crotalus triseriatus",-97.041667,19.625,,"PRESERVED_SPECIMEN",,"","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;TAXON_MATCH_HIGHERRANK;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_FUZZY"
707,"Crotalus triseriatus",-97.025994,19.007833,,"UNKNOWN",,"","COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;TAXON_MATCH_HIGHERRANK;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE"
708,"Crotalus triseriatus",-97.024169,19.622377,2016,"HUMAN_OBSERVATION",1369,"2016-09-09T16:07:07","GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE"
709,"Crotalus triseriatus",-96.977778,18.6675,1975,"PRESERVED_SPECIMEN",,"1975-08-01T00:00:00","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;DIFFERENT_OWNER_INSTITUTION"
710,"Crotalus triseriatus",-96.956667,19.453333,1953,"PRESERVED_SPECIMEN",,"1953-01-01T00:00:00","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;TAXON_MATCH_HIGHERRANK;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;DIFFERENT_OWNER_INSTITUTION"
711,"Crotalus triseriatus",-96.675,17.175,,"PRESERVED_SPECIMEN",,"","GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_FUZZY"
712,"Crotalus triseriatus",-96.591667,18.808333,1903,"PRESERVED_SPECIMEN",,"1903-09-30T00:00:00","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;COLLECTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION"
714,"Crotalus triseriatus",-92.889944,15.44082839,1940,"PRESERVED_SPECIMEN",,"1940-10-01T00:00:00","COORDINATE_REPROJECTED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY"
